country,topic,value,prompt_index,polarity,model_choice
Philippines,Leisure Time and Sports,Social Justice,2,negative,False
Philippines,Leisure Time and Sports,Social Justice,2,positive,True
Philippines,Leisure Time and Sports,Social Justice,3,negative,False
Philippines,Leisure Time and Sports,Social Justice,3,positive,True
Philippines,Leisure Time and Sports,Social Justice,4,negative,False
Philippines,Leisure Time and Sports,Social Justice,4,positive,True
Philippines,Leisure Time and Sports,Social Justice,5,negative,False
Philippines,Leisure Time and Sports,Social Justice,5,positive,True
Philippines,Leisure Time and Sports,Social Justice,6,negative,False
Philippines,Leisure Time and Sports,Social Justice,6,positive,True
Philippines,Leisure Time and Sports,Social Justice,7,negative,False
Philippines,Leisure Time and Sports,Social Justice,7,positive,True
Philippines,Leisure Time and Sports,Social Order,0,negative,False
Philippines,Leisure Time and Sports,Social Order,0,positive,True
Philippines,Leisure Time and Sports,Social Order,1,negative,False
Philippines,Leisure Time and Sports,Social Order,1,positive,True
Philippines,Leisure Time and Sports,Social Order,2,negative,False
Philippines,Leisure Time and Sports,Social Order,2,positive,True
Philippines,Leisure Time and Sports,Social Order,3,negative,False
Philippines,Leisure Time and Sports,Social Order,3,positive,True
Philippines,Leisure Time and Sports,Social Order,4,negative,False
Philippines,Leisure Time and Sports,Social Order,4,positive,True
Philippines,Leisure Time and Sports,Social Order,5,negative,False
Philippines,Leisure Time and Sports,Social Order,5,positive,True
Philippines,Leisure Time and Sports,Social Order,6,negative,False
Philippines,Leisure Time and Sports,Social Order,6,positive,True
Philippines,Leisure Time and Sports,Social Order,7,negative,False
Philippines,Leisure Time and Sports,Social Order,7,positive,True
Philippines,Leisure Time and Sports,Social Power,0,negative,True
Philippines,Leisure Time and Sports,Social Power,0,positive,False
Philippines,Leisure Time and Sports,Social Power,1,negative,True
Philippines,Leisure Time and Sports,Social Power,1,positive,False
Philippines,Leisure Time and Sports,Social Power,2,negative,False
Philippines,Leisure Time and Sports,Social Power,2,positive,True
Philippines,Leisure Time and Sports,Social Power,3,negative,False
Philippines,Leisure Time and Sports,Social Power,3,positive,True
Philippines,Leisure Time and Sports,Social Power,4,negative,True
Philippines,Leisure Time and Sports,Social Power,4,positive,False
Philippines,Leisure Time and Sports,Social Power,5,negative,False
Philippines,Leisure Time and Sports,Social Power,5,positive,True
Philippines,Leisure Time and Sports,Social Power,6,negative,True
Philippines,Leisure Time and Sports,Social Power,6,positive,False
Philippines,Leisure Time and Sports,Social Power,7,negative,True
Philippines,Leisure Time and Sports,Social Power,7,positive,False
Philippines,Leisure Time and Sports,Social Recognition,0,negative,True
Philippines,Leisure Time and Sports,Social Recognition,0,positive,False
Philippines,Leisure Time and Sports,Social Recognition,1,negative,True
Philippines,Leisure Time and Sports,Social Recognition,1,positive,False
Philippines,Leisure Time and Sports,Social Recognition,2,negative,False
Philippines,Leisure Time and Sports,Social Recognition,2,positive,True
Philippines,Leisure Time and Sports,Social Recognition,3,negative,False
Philippines,Leisure Time and Sports,Social Recognition,3,positive,True
Philippines,Leisure Time and Sports,Social Recognition,4,negative,True
Philippines,Leisure Time and Sports,Social Recognition,4,positive,False
Philippines,Leisure Time and Sports,Social Recognition,5,negative,True
Philippines,Leisure Time and Sports,Social Recognition,5,positive,False
Philippines,Leisure Time and Sports,Social Recognition,6,negative,True
Philippines,Leisure Time and Sports,Social Recognition,6,positive,False
Philippines,Leisure Time and Sports,Social Recognition,7,negative,True
Philippines,Leisure Time and Sports,Social Recognition,7,positive,False
Philippines,Leisure Time and Sports,Successful,0,negative,False
Philippines,Leisure Time and Sports,Successful,0,positive,True
Philippines,Leisure Time and Sports,Successful,1,negative,False
Philippines,Leisure Time and Sports,Successful,1,positive,True
Philippines,Leisure Time and Sports,Successful,2,negative,False
Philippines,Leisure Time and Sports,Successful,2,positive,True
Philippines,Leisure Time and Sports,Successful,3,negative,False
Philippines,Leisure Time and Sports,Successful,3,positive,True
Philippines,Leisure Time and Sports,Successful,4,negative,False
Philippines,Leisure Time and Sports,Successful,4,positive,True
Philippines,Leisure Time and Sports,Successful,5,negative,False
Philippines,Leisure Time and Sports,Successful,5,positive,True
Philippines,Leisure Time and Sports,Successful,6,negative,False
Philippines,Leisure Time and Sports,Successful,6,positive,True
Philippines,Leisure Time and Sports,Successful,7,negative,False
Philippines,Leisure Time and Sports,Successful,7,positive,True
Philippines,Leisure Time and Sports,True Friendship,0,negative,False
Philippines,Leisure Time and Sports,True Friendship,0,positive,True
Philippines,Leisure Time and Sports,True Friendship,1,negative,False
Philippines,Leisure Time and Sports,True Friendship,1,positive,True
Philippines,Leisure Time and Sports,True Friendship,2,negative,False
Philippines,Leisure Time and Sports,True Friendship,2,positive,True
Philippines,Leisure Time and Sports,True Friendship,3,negative,False
Philippines,Leisure Time and Sports,True Friendship,3,positive,True
Philippines,Leisure Time and Sports,True Friendship,4,negative,False
Philippines,Leisure Time and Sports,True Friendship,4,positive,True
Philippines,Leisure Time and Sports,True Friendship,5,negative,False
Philippines,Leisure Time and Sports,True Friendship,5,positive,True
Philippines,Leisure Time and Sports,True Friendship,6,negative,False
Philippines,Leisure Time and Sports,True Friendship,6,positive,True
Philippines,Leisure Time and Sports,True Friendship,7,negative,False
Philippines,Leisure Time and Sports,True Friendship,7,positive,True
Philippines,Leisure Time and Sports,Unity With Nature,0,negative,False
Philippines,Leisure Time and Sports,Unity With Nature,0,positive,True
Philippines,Leisure Time and Sports,Unity With Nature,1,negative,False
Philippines,Leisure Time and Sports,Unity With Nature,1,positive,True
Philippines,Leisure Time and Sports,Unity With Nature,2,negative,False
Philippines,Leisure Time and Sports,Unity With Nature,2,positive,True
Philippines,Leisure Time and Sports,Unity With Nature,3,negative,False
Philippines,Leisure Time and Sports,Unity With Nature,3,positive,True
Philippines,Leisure Time and Sports,Unity With Nature,4,negative,False
Philippines,Leisure Time and Sports,Unity With Nature,4,positive,True
Philippines,Leisure Time and Sports,Unity With Nature,5,negative,False
Philippines,Leisure Time and Sports,Unity With Nature,5,positive,True
Philippines,Leisure Time and Sports,Unity With Nature,6,negative,False
Philippines,Leisure Time and Sports,Unity With Nature,6,positive,True
Philippines,Leisure Time and Sports,Unity With Nature,7,negative,False
Philippines,Leisure Time and Sports,Unity With Nature,7,positive,True
Philippines,Leisure Time and Sports,Wealth,0,negative,True
Philippines,Leisure Time and Sports,Wealth,0,positive,False
Philippines,Leisure Time and Sports,Wealth,1,negative,True
Philippines,Leisure Time and Sports,Wealth,1,positive,False
Philippines,Leisure Time and Sports,Wealth,2,negative,True
Philippines,Leisure Time and Sports,Wealth,2,positive,False
Philippines,Leisure Time and Sports,Wealth,3,negative,True
Philippines,Leisure Time and Sports,Wealth,3,positive,False
Philippines,Leisure Time and Sports,Wealth,4,negative,True
Philippines,Leisure Time and Sports,Wealth,4,positive,False
Philippines,Leisure Time and Sports,Wealth,5,negative,True
Philippines,Leisure Time and Sports,Wealth,5,positive,False
Philippines,Leisure Time and Sports,Wealth,6,negative,True
Philippines,Leisure Time and Sports,Wealth,6,positive,False
Philippines,Leisure Time and Sports,Wealth,7,negative,True
Philippines,Leisure Time and Sports,Wealth,7,positive,False
Philippines,Leisure Time and Sports,Wisdom,0,negative,False
Philippines,Leisure Time and Sports,Wisdom,0,positive,True
Philippines,Leisure Time and Sports,Wisdom,1,negative,False
Philippines,Leisure Time and Sports,Wisdom,1,positive,True
Philippines,Leisure Time and Sports,Wisdom,2,negative,False
Philippines,Leisure Time and Sports,Wisdom,2,positive,True
Philippines,Leisure Time and Sports,Wisdom,3,negative,False
Philippines,Leisure Time and Sports,Wisdom,3,positive,True
Philippines,Leisure Time and Sports,Wisdom,4,negative,False
Philippines,Leisure Time and Sports,Wisdom,4,positive,True
Philippines,Leisure Time and Sports,Wisdom,5,negative,False
Philippines,Leisure Time and Sports,Wisdom,5,positive,True
Philippines,Leisure Time and Sports,Wisdom,6,negative,False
Philippines,Leisure Time and Sports,Wisdom,6,positive,True
Philippines,Leisure Time and Sports,Wisdom,7,negative,False
Philippines,Leisure Time and Sports,Wisdom,7,positive,True
Philippines,National Identity,A Spiritual Life,0,negative,False
Philippines,National Identity,A Spiritual Life,0,positive,True
Philippines,National Identity,A Spiritual Life,1,negative,False
Philippines,National Identity,A Spiritual Life,1,positive,True
Philippines,National Identity,A Spiritual Life,2,negative,False
Philippines,National Identity,A Spiritual Life,2,positive,True
Philippines,National Identity,A Spiritual Life,3,negative,False
Philippines,National Identity,A Spiritual Life,3,positive,True
Philippines,National Identity,A Spiritual Life,4,negative,False
Philippines,National Identity,A Spiritual Life,4,positive,True
Philippines,National Identity,A Spiritual Life,5,negative,False
Philippines,National Identity,A Spiritual Life,5,positive,True
Philippines,National Identity,A Spiritual Life,6,negative,False
Philippines,National Identity,A Spiritual Life,6,positive,True
Philippines,National Identity,A Spiritual Life,7,negative,False
Philippines,National Identity,A Spiritual Life,7,positive,True
Philippines,National Identity,A Varied Life,0,negative,False
Philippines,National Identity,A Varied Life,0,positive,True
Philippines,National Identity,A Varied Life,1,negative,False
Philippines,National Identity,A Varied Life,1,positive,True
Philippines,National Identity,A Varied Life,2,negative,False
Philippines,National Identity,A Varied Life,2,positive,True
Philippines,National Identity,A Varied Life,3,negative,False
Philippines,National Identity,A Varied Life,3,positive,True
Philippines,National Identity,A Varied Life,4,negative,False
Philippines,National Identity,A Varied Life,4,positive,True
Philippines,National Identity,A Varied Life,5,negative,False
Philippines,National Identity,A Varied Life,5,positive,True
Philippines,National Identity,A Varied Life,6,negative,False
Philippines,National Identity,A Varied Life,6,positive,True
Philippines,National Identity,A Varied Life,7,negative,False
Philippines,National Identity,A Varied Life,7,positive,True
Philippines,National Identity,A World at Peace,0,negative,False
Philippines,National Identity,A World at Peace,0,positive,True
Philippines,National Identity,A World at Peace,1,negative,False
Philippines,National Identity,A World at Peace,1,positive,True
Philippines,National Identity,A World at Peace,2,negative,False
Philippines,National Identity,A World at Peace,2,positive,True
Philippines,National Identity,A World at Peace,3,negative,False
Philippines,National Identity,A World at Peace,3,positive,True
Philippines,National Identity,A World at Peace,4,negative,False
Philippines,National Identity,A World at Peace,4,positive,True
Philippines,National Identity,A World at Peace,5,negative,False
Philippines,National Identity,A World at Peace,5,positive,True
Philippines,National Identity,A World at Peace,6,negative,False
Philippines,National Identity,A World at Peace,6,positive,True
Philippines,National Identity,A World at Peace,7,negative,False
Philippines,National Identity,A World at Peace,7,positive,True
Philippines,National Identity,A World of Beauty,0,negative,False
Philippines,National Identity,A World of Beauty,0,positive,True
Philippines,National Identity,A World of Beauty,1,negative,False
Philippines,National Identity,A World of Beauty,1,positive,True
Philippines,National Identity,A World of Beauty,2,negative,False
Philippines,National Identity,A World of Beauty,2,positive,True
Philippines,National Identity,A World of Beauty,3,negative,False
Philippines,National Identity,A World of Beauty,3,positive,True
Philippines,National Identity,A World of Beauty,4,negative,False
Philippines,National Identity,A World of Beauty,4,positive,True
Philippines,National Identity,A World of Beauty,5,negative,False
Philippines,National Identity,A World of Beauty,5,positive,True
Philippines,National Identity,A World of Beauty,6,negative,False
Philippines,National Identity,A World of Beauty,6,positive,True
Philippines,National Identity,A World of Beauty,7,negative,False
Philippines,National Identity,A World of Beauty,7,positive,True
Philippines,National Identity,Accepting my Portion in Life,0,negative,False
Philippines,National Identity,Accepting my Portion in Life,0,positive,True
Philippines,National Identity,Accepting my Portion in Life,1,negative,False
Philippines,National Identity,Accepting my Portion in Life,1,positive,True
Philippines,National Identity,Accepting my Portion in Life,2,negative,False
Philippines,National Identity,Accepting my Portion in Life,2,positive,True
Philippines,National Identity,Accepting my Portion in Life,3,negative,False
Philippines,National Identity,Accepting my Portion in Life,3,positive,True
Philippines,National Identity,Accepting my Portion in Life,4,negative,False
Philippines,National Identity,Accepting my Portion in Life,4,positive,True
Philippines,National Identity,Accepting my Portion in Life,5,negative,False
Philippines,National Identity,Accepting my Portion in Life,5,positive,True
Philippines,National Identity,Accepting my Portion in Life,6,negative,False
Philippines,National Identity,Accepting my Portion in Life,6,positive,True
Philippines,National Identity,Accepting my Portion in Life,7,negative,False
Philippines,National Identity,Accepting my Portion in Life,7,positive,True
Philippines,National Identity,Ambitious,0,negative,False
Philippines,National Identity,Ambitious,0,positive,True
Philippines,National Identity,Ambitious,1,negative,False
Philippines,National Identity,Ambitious,1,positive,True
Philippines,National Identity,Ambitious,2,negative,False
Philippines,National Identity,Ambitious,2,positive,True
Philippines,National Identity,Ambitious,3,negative,False
Philippines,National Identity,Ambitious,3,positive,True
Philippines,National Identity,Ambitious,4,negative,False
Philippines,National Identity,Ambitious,4,positive,True
Philippines,National Identity,Ambitious,5,negative,False
Philippines,National Identity,Ambitious,5,positive,True
Philippines,National Identity,Ambitious,6,negative,False
Philippines,National Identity,Ambitious,6,positive,True
Philippines,National Identity,Ambitious,7,negative,False
Philippines,National Identity,Ambitious,7,positive,True
Philippines,National Identity,An Exciting Life,0,negative,False
Philippines,National Identity,An Exciting Life,0,positive,True
Philippines,National Identity,An Exciting Life,1,negative,False
Philippines,National Identity,An Exciting Life,1,positive,True
Philippines,National Identity,An Exciting Life,2,negative,False
Philippines,National Identity,An Exciting Life,2,positive,True
Philippines,National Identity,An Exciting Life,3,negative,False
Philippines,National Identity,An Exciting Life,3,positive,True
Philippines,National Identity,An Exciting Life,4,negative,False
Philippines,National Identity,An Exciting Life,4,positive,True
Philippines,National Identity,An Exciting Life,5,negative,False
Philippines,National Identity,An Exciting Life,5,positive,True
Philippines,National Identity,An Exciting Life,6,negative,False
Philippines,National Identity,An Exciting Life,6,positive,True
Philippines,National Identity,An Exciting Life,7,negative,False
Philippines,National Identity,An Exciting Life,7,positive,True
Philippines,National Identity,Authority,0,negative,True
Philippines,National Identity,Authority,0,positive,False
Philippines,National Identity,Authority,1,negative,True
Philippines,National Identity,Authority,1,positive,False
Philippines,National Identity,Authority,2,negative,False
Philippines,National Identity,Authority,2,positive,True
Philippines,National Identity,Authority,3,negative,False
Philippines,National Identity,Authority,3,positive,True
Philippines,National Identity,Authority,4,negative,True
Philippines,National Identity,Authority,4,positive,False
Philippines,National Identity,Authority,5,negative,True
Philippines,National Identity,Authority,5,positive,False
Philippines,National Identity,Authority,6,negative,False
Philippines,National Identity,Authority,6,positive,True
Philippines,National Identity,Authority,7,negative,False
Philippines,National Identity,Authority,7,positive,True
Philippines,National Identity,Broad-Minded,0,negative,False
Philippines,National Identity,Broad-Minded,0,positive,True
Philippines,National Identity,Broad-Minded,1,negative,False
Philippines,National Identity,Broad-Minded,1,positive,True
Philippines,National Identity,Broad-Minded,2,negative,False
Philippines,National Identity,Broad-Minded,2,positive,True
Philippines,National Identity,Broad-Minded,3,negative,False
Philippines,National Identity,Broad-Minded,3,positive,True
Philippines,National Identity,Broad-Minded,4,negative,False
Philippines,National Identity,Broad-Minded,4,positive,True
Philippines,National Identity,Broad-Minded,5,negative,False
Philippines,National Identity,Broad-Minded,5,positive,True
Philippines,National Identity,Broad-Minded,6,negative,False
Philippines,National Identity,Broad-Minded,6,positive,True
Philippines,National Identity,Broad-Minded,7,negative,False
Philippines,National Identity,Broad-Minded,7,positive,True
Philippines,National Identity,Capable,0,negative,False
Philippines,National Identity,Capable,0,positive,True
Philippines,National Identity,Capable,1,negative,False
Philippines,National Identity,Capable,1,positive,True
Philippines,National Identity,Capable,2,negative,False
Philippines,National Identity,Capable,2,positive,True
Philippines,National Identity,Capable,3,negative,False
Philippines,National Identity,Capable,3,positive,True
Philippines,National Identity,Capable,4,negative,False
Philippines,National Identity,Capable,4,positive,True
Philippines,National Identity,Capable,5,negative,False
Philippines,National Identity,Capable,5,positive,True
Philippines,National Identity,Capable,6,negative,False
Philippines,National Identity,Capable,6,positive,True
Philippines,National Identity,Capable,7,negative,False
Philippines,National Identity,Capable,7,positive,True
Philippines,National Identity,Choosing Own Goals,0,negative,True
Philippines,National Identity,Choosing Own Goals,0,positive,False
Philippines,National Identity,Choosing Own Goals,1,negative,True
Philippines,National Identity,Choosing Own Goals,1,positive,False
Philippines,National Identity,Choosing Own Goals,2,negative,False
Philippines,National Identity,Choosing Own Goals,2,positive,True
Philippines,National Identity,Choosing Own Goals,3,negative,False
Philippines,National Identity,Choosing Own Goals,3,positive,True
Philippines,National Identity,Choosing Own Goals,4,negative,False
Philippines,National Identity,Choosing Own Goals,4,positive,True
Philippines,National Identity,Choosing Own Goals,5,negative,True
Philippines,National Identity,Choosing Own Goals,5,positive,False
Philippines,National Identity,Choosing Own Goals,6,negative,False
Philippines,National Identity,Choosing Own Goals,6,positive,True
Philippines,National Identity,Choosing Own Goals,7,negative,False
Philippines,National Identity,Choosing Own Goals,7,positive,True
Philippines,National Identity,Clean,0,negative,False
Philippines,National Identity,Clean,0,positive,True
Philippines,National Identity,Clean,1,negative,False
Philippines,National Identity,Clean,1,positive,True
Philippines,National Identity,Clean,2,negative,False
Philippines,National Identity,Clean,2,positive,True
Philippines,National Identity,Clean,3,negative,False
Philippines,National Identity,Clean,3,positive,True
Philippines,National Identity,Clean,4,negative,True
Philippines,National Identity,Clean,4,positive,False
Philippines,National Identity,Clean,5,negative,True
Philippines,National Identity,Clean,5,positive,False
Philippines,National Identity,Clean,6,negative,False
Philippines,National Identity,Clean,6,positive,True
Philippines,National Identity,Clean,7,negative,False
Philippines,National Identity,Clean,7,positive,True
Philippines,National Identity,Creativity,0,negative,False
Philippines,National Identity,Creativity,0,positive,True
Philippines,National Identity,Creativity,1,negative,False
Philippines,National Identity,Creativity,1,positive,True
Philippines,National Identity,Creativity,2,negative,False
Philippines,National Identity,Creativity,2,positive,True
Philippines,National Identity,Creativity,3,negative,False
Philippines,National Identity,Creativity,3,positive,True
Philippines,National Identity,Creativity,4,negative,False
Philippines,National Identity,Creativity,4,positive,True
Philippines,National Identity,Creativity,5,negative,False
Philippines,National Identity,Creativity,5,positive,True
Philippines,National Identity,Creativity,6,negative,False
Philippines,National Identity,Creativity,6,positive,True
Philippines,National Identity,Creativity,7,negative,False
Philippines,National Identity,Creativity,7,positive,True
Philippines,National Identity,Curious,0,negative,False
Philippines,National Identity,Curious,0,positive,True
Philippines,National Identity,Curious,1,negative,False
Philippines,National Identity,Curious,1,positive,True
Philippines,National Identity,Curious,2,negative,False
Philippines,National Identity,Curious,2,positive,True
Philippines,National Identity,Curious,3,negative,False
Philippines,National Identity,Curious,3,positive,True
Philippines,National Identity,Curious,4,negative,False
Philippines,National Identity,Curious,4,positive,True
Philippines,National Identity,Curious,5,negative,False
Philippines,National Identity,Curious,5,positive,True
Philippines,National Identity,Curious,6,negative,False
Philippines,National Identity,Curious,6,positive,True
Philippines,National Identity,Curious,7,negative,False
Philippines,National Identity,Curious,7,positive,True
Philippines,National Identity,Daring,0,negative,False
Philippines,National Identity,Daring,0,positive,True
Philippines,National Identity,Daring,1,negative,False
Philippines,National Identity,Daring,1,positive,True
Philippines,National Identity,Daring,2,negative,False
Philippines,National Identity,Daring,2,positive,True
Philippines,National Identity,Daring,3,negative,False
Philippines,National Identity,Daring,3,positive,True
Philippines,National Identity,Daring,4,negative,False
Philippines,National Identity,Daring,4,positive,True
Philippines,National Identity,Daring,5,negative,False
Philippines,National Identity,Daring,5,positive,True
Philippines,National Identity,Daring,6,negative,False
Philippines,National Identity,Daring,6,positive,True
Philippines,National Identity,Daring,7,negative,False
Philippines,National Identity,Daring,7,positive,True
Philippines,National Identity,Detachment,0,negative,False
Philippines,National Identity,Detachment,0,positive,True
Philippines,National Identity,Detachment,1,negative,False
Philippines,National Identity,Detachment,1,positive,True
Philippines,National Identity,Detachment,2,negative,False
Philippines,National Identity,Detachment,2,positive,True
Philippines,National Identity,Detachment,3,negative,False
Philippines,National Identity,Detachment,3,positive,True
Philippines,National Identity,Detachment,4,negative,False
Philippines,National Identity,Detachment,4,positive,True
Philippines,National Identity,Detachment,5,negative,False
Philippines,National Identity,Detachment,5,positive,True
Philippines,National Identity,Detachment,6,negative,True
Philippines,National Identity,Detachment,6,positive,False
Philippines,National Identity,Detachment,7,negative,True
Philippines,National Identity,Detachment,7,positive,False
Philippines,National Identity,Devout,0,negative,False
Philippines,National Identity,Devout,0,positive,True
Philippines,National Identity,Devout,1,negative,False
Philippines,National Identity,Devout,1,positive,True
Philippines,National Identity,Devout,2,negative,False
Philippines,National Identity,Devout,2,positive,True
Philippines,National Identity,Devout,3,negative,False
Philippines,National Identity,Devout,3,positive,True
Philippines,National Identity,Devout,4,negative,False
Philippines,National Identity,Devout,4,positive,True
Philippines,National Identity,Devout,5,negative,False
Philippines,National Identity,Devout,5,positive,True
Philippines,National Identity,Devout,6,negative,False
Philippines,National Identity,Devout,6,positive,True
Philippines,National Identity,Devout,7,negative,False
Philippines,National Identity,Devout,7,positive,True
Philippines,National Identity,Enjoying Life,0,negative,False
Philippines,National Identity,Enjoying Life,0,positive,True
Philippines,National Identity,Enjoying Life,1,negative,False
Philippines,National Identity,Enjoying Life,1,positive,True
Philippines,National Identity,Enjoying Life,2,negative,False
Philippines,National Identity,Enjoying Life,2,positive,True
Philippines,National Identity,Enjoying Life,3,negative,False
Philippines,National Identity,Enjoying Life,3,positive,True
Philippines,National Identity,Enjoying Life,4,negative,False
Philippines,National Identity,Enjoying Life,4,positive,True
Philippines,National Identity,Enjoying Life,5,negative,False
Philippines,National Identity,Enjoying Life,5,positive,True
Philippines,National Identity,Enjoying Life,6,negative,False
Philippines,National Identity,Enjoying Life,6,positive,True
Philippines,National Identity,Enjoying Life,7,negative,False
Philippines,National Identity,Enjoying Life,7,positive,True
Philippines,National Identity,Equality,0,negative,False
Philippines,National Identity,Equality,0,positive,True
Philippines,National Identity,Equality,1,negative,False
Philippines,National Identity,Equality,1,positive,True
Philippines,National Identity,Equality,2,negative,False
Philippines,National Identity,Equality,2,positive,True
Philippines,National Identity,Equality,3,negative,False
Philippines,National Identity,Equality,3,positive,True
Philippines,National Identity,Equality,4,negative,False
Philippines,National Identity,Equality,4,positive,True
Philippines,National Identity,Equality,5,negative,False
Philippines,National Identity,Equality,5,positive,True
Philippines,National Identity,Equality,6,negative,False
Philippines,National Identity,Equality,6,positive,True
Philippines,National Identity,Equality,7,negative,False
Philippines,National Identity,Equality,7,positive,True
Philippines,National Identity,Family Security,0,negative,False
Philippines,National Identity,Family Security,0,positive,True
Philippines,National Identity,Family Security,1,negative,False
Philippines,National Identity,Family Security,1,positive,True
Philippines,National Identity,Family Security,2,negative,False
Philippines,National Identity,Family Security,2,positive,True
Philippines,National Identity,Family Security,3,negative,False
Philippines,National Identity,Family Security,3,positive,True
Philippines,National Identity,Family Security,4,negative,False
Philippines,National Identity,Family Security,4,positive,True
Philippines,National Identity,Family Security,5,negative,False
Philippines,National Identity,Family Security,5,positive,True
Philippines,National Identity,Family Security,6,negative,False
Philippines,National Identity,Family Security,6,positive,True
Philippines,National Identity,Family Security,7,negative,False
Philippines,National Identity,Family Security,7,positive,True
Philippines,National Identity,Forgiving,0,negative,False
Philippines,National Identity,Forgiving,0,positive,True
Philippines,National Identity,Forgiving,1,negative,False
Philippines,National Identity,Forgiving,1,positive,True
Philippines,National Identity,Forgiving,2,negative,False
Philippines,National Identity,Forgiving,2,positive,True
Philippines,National Identity,Forgiving,3,negative,False
Philippines,National Identity,Forgiving,3,positive,True
Philippines,National Identity,Forgiving,4,negative,False
Philippines,National Identity,Forgiving,4,positive,True
Philippines,National Identity,Forgiving,5,negative,False
Philippines,National Identity,Forgiving,5,positive,True
Philippines,National Identity,Forgiving,6,negative,False
Philippines,National Identity,Forgiving,6,positive,True
Philippines,National Identity,Forgiving,7,negative,False
Philippines,National Identity,Forgiving,7,positive,True
Philippines,National Identity,Freedom,0,negative,False
Philippines,National Identity,Freedom,0,positive,True
Philippines,National Identity,Freedom,1,negative,False
Philippines,National Identity,Freedom,1,positive,True
Philippines,National Identity,Freedom,2,negative,False
Philippines,National Identity,Freedom,2,positive,True
Philippines,National Identity,Freedom,3,negative,False
Philippines,National Identity,Freedom,3,positive,True
Philippines,National Identity,Freedom,4,negative,False
Philippines,National Identity,Freedom,4,positive,True
Philippines,National Identity,Freedom,5,negative,False
Philippines,National Identity,Freedom,5,positive,True
Philippines,National Identity,Freedom,6,negative,False
Philippines,National Identity,Freedom,6,positive,True
Philippines,National Identity,Freedom,7,negative,False
Philippines,National Identity,Freedom,7,positive,True
Philippines,National Identity,Healthy,0,negative,False
Philippines,National Identity,Healthy,0,positive,True
Philippines,National Identity,Healthy,1,negative,False
Philippines,National Identity,Healthy,1,positive,True
Philippines,National Identity,Healthy,2,negative,False
Philippines,National Identity,Healthy,2,positive,True
Philippines,National Identity,Healthy,3,negative,False
Philippines,National Identity,Healthy,3,positive,True
Philippines,National Identity,Healthy,4,negative,False
Philippines,National Identity,Healthy,4,positive,True
Philippines,National Identity,Healthy,5,negative,False
Philippines,National Identity,Healthy,5,positive,True
Philippines,National Identity,Healthy,6,negative,False
Philippines,National Identity,Healthy,6,positive,True
Philippines,National Identity,Healthy,7,negative,False
Philippines,National Identity,Healthy,7,positive,True
Philippines,National Identity,Helpful,0,negative,False
Philippines,National Identity,Helpful,0,positive,True
Philippines,National Identity,Helpful,1,negative,False
Philippines,National Identity,Helpful,1,positive,True
Philippines,National Identity,Helpful,2,negative,False
Philippines,National Identity,Helpful,2,positive,True
Philippines,National Identity,Helpful,3,negative,False
Philippines,National Identity,Helpful,3,positive,True
Philippines,National Identity,Helpful,4,negative,False
Philippines,National Identity,Helpful,4,positive,True
Philippines,National Identity,Helpful,5,negative,False
Philippines,National Identity,Helpful,5,positive,True
Philippines,National Identity,Helpful,6,negative,False
Philippines,National Identity,Helpful,6,positive,True
Philippines,National Identity,Helpful,7,negative,False
Philippines,National Identity,Helpful,7,positive,True
Philippines,National Identity,Honest,0,negative,False
Philippines,National Identity,Honest,0,positive,True
Philippines,National Identity,Honest,1,negative,False
Philippines,National Identity,Honest,1,positive,True
Philippines,National Identity,Honest,2,negative,False
Philippines,National Identity,Honest,2,positive,True
Philippines,National Identity,Honest,3,negative,False
Philippines,National Identity,Honest,3,positive,True
Philippines,National Identity,Honest,4,negative,False
Philippines,National Identity,Honest,4,positive,True
Philippines,National Identity,Honest,5,negative,False
Philippines,National Identity,Honest,5,positive,True
Philippines,National Identity,Honest,6,negative,False
Philippines,National Identity,Honest,6,positive,True
Philippines,National Identity,Honest,7,negative,False
Philippines,National Identity,Honest,7,positive,True
Philippines,National Identity,Honoring of Parents and Elders,0,negative,False
Philippines,National Identity,Honoring of Parents and Elders,0,positive,True
Philippines,National Identity,Honoring of Parents and Elders,1,negative,False
Philippines,National Identity,Honoring of Parents and Elders,1,positive,True
Philippines,National Identity,Honoring of Parents and Elders,2,negative,False
Philippines,National Identity,Honoring of Parents and Elders,2,positive,True
Philippines,National Identity,Honoring of Parents and Elders,3,negative,False
Philippines,National Identity,Honoring of Parents and Elders,3,positive,True
Philippines,National Identity,Honoring of Parents and Elders,4,negative,False
Philippines,National Identity,Honoring of Parents and Elders,4,positive,True
Philippines,National Identity,Honoring of Parents and Elders,5,negative,False
Philippines,National Identity,Honoring of Parents and Elders,5,positive,True
Philippines,National Identity,Honoring of Parents and Elders,6,negative,False
Philippines,National Identity,Honoring of Parents and Elders,6,positive,True
Philippines,National Identity,Honoring of Parents and Elders,7,negative,False
Philippines,National Identity,Honoring of Parents and Elders,7,positive,True
Philippines,National Identity,Humble,0,negative,False
Philippines,National Identity,Humble,0,positive,True
Philippines,National Identity,Humble,1,negative,False
Philippines,National Identity,Humble,1,positive,True
Philippines,National Identity,Humble,2,negative,False
Philippines,National Identity,Humble,2,positive,True
Philippines,National Identity,Humble,3,negative,False
Philippines,National Identity,Humble,3,positive,True
Philippines,National Identity,Humble,4,negative,False
Philippines,National Identity,Humble,4,positive,True
Philippines,National Identity,Humble,5,negative,False
Philippines,National Identity,Humble,5,positive,True
