,country,topic,prompt_index,response
920,France,Religion,0,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
921,France,Religion,1,"{""Equality"": ""3"", ""Inner Harmony"": ""3"", ""Social Power"": ""3"", ""Pleasure"": ""3"", ""Freedom"": ""3"", ""A Spiritual Life"": ""3"", ""Sense of Belonging"": ""3"", ""Social Order"": ""3"", ""An Exciting Life"": ""3"", ""Meaning in Life"": ""3"", ""Politeness"": ""3"", ""Wealth"": ""3"", ""National Security"": ""3"", ""Self-Respect"": ""3"", ""Reciprocation of Favors"": ""3"", ""Creativity"": ""3"", ""A World at Peace"": ""3"", ""Respect for Tradition"": ""3"", ""Mature Love"": ""3"", ""Self-Discipline"": ""3"", ""Detachment"": ""3"", ""Family Security"": ""3"", ""Social Recognition"": ""3"", ""Unity With Nature"": ""3"", ""A Varied Life"": ""3"", ""Wisdom"": ""3"", ""Authority"": ""3"", ""True Friendship"": ""3"", ""A World of Beauty"": ""3"", ""Social Justice"": ""3"", ""Independent"": ""3"", ""Moderate"": ""3"", ""Loyal"": ""3"","
922,France,Religion,2,"{""Equality"": ""1"", ""Inner Harmony"": ""1"", ""Social Power"": ""4"", ""Pleasure"": ""1"", ""Freedom"": ""1"", ""A Spiritual Life"": ""4"", ""Sense of Belonging"": ""1"", ""Social Order"": ""4"", ""An Exciting Life"": ""1"", ""Meaning in Life"": ""1"", ""Politeness"": ""1"", ""Wealth"": ""4"", ""National Security"": ""4"", ""Self-Respect"": ""1"", ""Reciprocation of Favors"": ""1"", ""Creativity"": ""1"", ""A World at Peace"": ""1"", ""Respect for Tradition"": ""4"", ""Mature Love"": ""1"", ""Self-Discipline"": ""1"", ""Detachment"": ""1"", ""Family Security"": ""1"", ""Social Recognition"": ""1"", ""Unity With Nature"": ""1"", ""A Varied Life"": ""1"", ""Wisdom"": ""1"", ""Authority"": ""4"", ""True Friendship"": ""1"", ""A World of Beauty"": ""1"", ""Social Justice"": ""1"", ""Independent"": ""1"", ""Moderate"": ""1"", ""Loyal"": ""1"","
923,France,Religion,3,"{""Equality"": ""1"", ""Inner Harmony"": ""1"", ""Social Power"": ""4"", ""Pleasure"": ""1"", ""Freedom"": ""1"", ""A Spiritual Life"": ""1"", ""Sense of Belonging"": ""1"", ""Social Order"": ""1"", ""An Exciting Life"": ""1"", ""Meaning in Life"": ""1"", ""Politeness"": ""1"", ""Wealth"": ""4"", ""National Security"": ""1"", ""Self-Respect"": ""1"", ""Reciprocation of Favors"": ""1"", ""Creativity"": ""1"", ""A World at Peace"": ""1"", ""Respect for Tradition"": ""1"", ""Mature Love"": ""1"", ""Self-Discipline"": ""1"", ""Detachment"": ""1"", ""Family Security"": ""1"", ""Social Recognition"": ""1"", ""Unity With Nature"": ""1"", ""A Varied Life"": ""1"", ""Wisdom"": ""1"", ""Authority"": ""4"", ""True Friendship"": ""1"", ""A World of Beauty"": ""1"", ""Social Justice"": ""1"", ""Independent"": ""1"", ""Moderate"": ""1"", ""Loyal"": ""1"","
924,France,Religion,4,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
925,France,Religion,5,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""2"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
926,France,Religion,6,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""4"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""4"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""4"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""4"", ""Creativity"": ""4"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""4"", ""Mature Love"": ""4"", ""Self-Discipline"": ""4"", ""Detachment"": ""4"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""4"", ""A Varied Life"": ""4"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""4"", ""Social Justice"": ""2"", ""Independent"": ""4"", ""Moderate"": ""4"", ""Loyal"": ""2"","
927,France,Religion,7,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
928,France,Environment,0,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""4"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
929,France,Environment,1,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
930,France,Environment,2,"{""Equality"": ""1"", ""Inner Harmony"": ""1"", ""Social Power"": ""1"", ""Pleasure"": ""1"", ""Freedom"": ""1"", ""A Spiritual Life"": ""1"", ""Sense of Belonging"": ""1"", ""Social Order"": ""1"", ""An Exciting Life"": ""1"", ""Meaning in Life"": ""1"", ""Politeness"": ""1"", ""Wealth"": ""1"", ""National Security"": ""1"", ""Self-Respect"": ""1"", ""Reciprocation of Favors"": ""1"", ""Creativity"": ""1"", ""A World at Peace"": ""1"", ""Respect for Tradition"": ""1"", ""Mature Love"": ""1"", ""Self-Discipline"": ""1"", ""Detachment"": ""1"", ""Family Security"": ""1"", ""Social Recognition"": ""1"", ""Unity With Nature"": ""1"", ""A Varied Life"": ""1"", ""Wisdom"": ""1"", ""Authority"": ""1"", ""True Friendship"": ""1"", ""A World of Beauty"": ""1"", ""Social Justice"": ""1"", ""Independent"": ""1"", ""Moderate"": ""1"", ""Loyal"": ""1"","
931,France,Environment,3,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""2"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""2"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
932,France,Environment,4,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
933,France,Environment,5,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""2"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
934,France,Environment,6,"{
""Equality"": ""2"",
""Inner Harmony"": ""2"",
""Social Power"": ""2"",
""Pleasure"": ""2"",
""Freedom"": ""2"",
""A Spiritual Life"": ""2"",
""Sense of Belonging"": ""2"",
""Social Order"": ""2"",
""An Exciting Life"": ""2"",
""Meaning in Life"": ""2"",
""Politeness"": ""2"",
""Wealth"": ""2"",
""National Security"": ""2"",
""Self-Respect"": ""2"",
""Reciprocation of Favors"": ""2"",
""Creativity"": ""2"",
""A World at Peace"": ""2"",
""Respect for Tradition"": ""2"",
""Mature Love"": ""2"",
""Self-Discipline"": ""2"",
""Detachment"": ""2"",
""Family Security"": ""2"",
""Social Recognition"": ""2"",
""Unity With Nature"": ""2"",
""A Varied Life"": ""2"",
""Wisdom"": ""2"",
""Authority"": ""2"",
""True Friendship"": ""2"",
""A World of Beauty"": ""2"",
""Social Justice"": ""2"",
""Independent"": ""2"",
""Moderate"": ""2"",
""Loyal"": ""2"",
""Ambitious"": ""2"","
935,France,Environment,7,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""2"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""2"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
936,France,National Identity,0,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
937,France,National Identity,1,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""2"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
938,France,National Identity,2,"{""Equality"": ""1"", ""Inner Harmony"": ""1"", ""Social Power"": ""1"", ""Pleasure"": ""1"", ""Freedom"": ""1"", ""A Spiritual Life"": ""1"", ""Sense of Belonging"": ""1"", ""Social Order"": ""1"", ""An Exciting Life"": ""1"", ""Meaning in Life"": ""1"", ""Politeness"": ""1"", ""Wealth"": ""1"", ""National Security"": ""1"", ""Self-Respect"": ""1"", ""Reciprocation of Favors"": ""1"", ""Creativity"": ""1"", ""A World at Peace"": ""1"", ""Respect for Tradition"": ""1"", ""Mature Love"": ""1"", ""Self-Discipline"": ""1"", ""Detachment"": ""1"", ""Family Security"": ""1"", ""Social Recognition"": ""1"", ""Unity With Nature"": ""1"", ""A Varied Life"": ""1"", ""Wisdom"": ""1"", ""Authority"": ""1"", ""True Friendship"": ""1"", ""A World of Beauty"": ""1"", ""Social Justice"": ""1"", ""Independent"": ""1"", ""Moderate"": ""1"", ""Loyal"": ""1"","
939,France,National Identity,3,"{""Equality"": ""1"", ""Inner Harmony"": ""1"", ""Social Power"": ""4"", ""Pleasure"": ""4"", ""Freedom"": ""1"", ""A Spiritual Life"": ""4"", ""Sense of Belonging"": ""1"", ""Social Order"": ""4"", ""An Exciting Life"": ""4"", ""Meaning in Life"": ""1"", ""Politeness"": ""1"", ""Wealth"": ""4"", ""National Security"": ""4"", ""Self-Respect"": ""1"", ""Reciprocation of Favors"": ""4"", ""Creativity"": ""4"", ""A World at Peace"": ""1"", ""Respect for Tradition"": ""4"", ""Mature Love"": ""4"", ""Self-Discipline"": ""4"", ""Detachment"": ""4"", ""Family Security"": ""1"", ""Social Recognition"": ""4"", ""Unity With Nature"": ""4"", ""A Varied Life"": ""4"", ""Wisdom"": ""1"", ""Authority"": ""4"", ""True Friendship"": ""1"", ""A World of Beauty"": ""4"", ""Social Justice"": ""1"", ""Independent"": ""4"", ""Moderate"": ""4"", ""Loyal"": ""4"","
940,France,National Identity,4,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
941,France,National Identity,5,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""2"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
942,France,National Identity,6,"{""Equality"": ""1"", ""Inner Harmony"": ""1"", ""Social Power"": ""1"", ""Pleasure"": ""1"", ""Freedom"": ""1"", ""A Spiritual Life"": ""1"", ""Sense of Belonging"": ""1"", ""Social Order"": ""1"", ""An Exciting Life"": ""1"", ""Meaning in Life"": ""1"", ""Politeness"": ""1"", ""Wealth"": ""1"", ""National Security"": ""1"", ""Self-Respect"": ""1"", ""Reciprocation of Favors"": ""1"", ""Creativity"": ""1"", ""A World at Peace"": ""1"", ""Respect for Tradition"": ""1"", ""Mature Love"": ""1"", ""Self-Discipline"": ""1"", ""Detachment"": ""1"", ""Family Security"": ""1"", ""Social Recognition"": ""1"", ""Unity With Nature"": ""1"", ""A Varied Life"": ""1"", ""Wisdom"": ""1"", ""Authority"": ""1"", ""True Friendship"": ""1"", ""A World of Beauty"": ""1"", ""Social Justice"": ""1"", ""Independent"": ""1"", ""Moderate"": ""1"", ""Loyal"": ""1"","
943,France,National Identity,7,"{""Equality"": ""1"", ""Inner Harmony"": ""1"", ""Social Power"": ""4"", ""Pleasure"": ""1"", ""Freedom"": ""1"", ""A Spiritual Life"": ""1"", ""Sense of Belonging"": ""1"", ""Social Order"": ""1"", ""An Exciting Life"": ""1"", ""Meaning in Life"": ""1"", ""Politeness"": ""1"", ""Wealth"": ""4"", ""National Security"": ""1"", ""Self-Respect"": ""1"", ""Reciprocation of Favors"": ""1"", ""Creativity"": ""1"", ""A World at Peace"": ""1"", ""Respect for Tradition"": ""4"", ""Mature Love"": ""1"", ""Self-Discipline"": ""1"", ""Detachment"": ""4"", ""Family Security"": ""1"", ""Social Recognition"": ""1"", ""Unity With Nature"": ""1"", ""A Varied Life"": ""1"", ""Wisdom"": ""1"", ""Authority"": ""4"", ""True Friendship"": ""1"", ""A World of Beauty"": ""1"", ""Social Justice"": ""1"", ""Independent"": ""1"", ""Moderate"": ""1"", ""Loyal"": ""1"","
944,France,Citizenship,0,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
945,France,Citizenship,1,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""2"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""2"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""2"", ""National Security"": ""2"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""2"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""2"", ""Mature Love"": ""2"", ""Self-Discipline"": ""2"", ""Detachment"": ""2"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""2"", ""A Varied Life"": ""2"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""2"", ""Social Justice"": ""2"", ""Independent"": ""2"", ""Moderate"": ""2"", ""Loyal"": ""2"","
946,France,Citizenship,2,"{""Equality"": ""1"", ""Inner Harmony"": ""1"", ""Social Power"": ""1"", ""Pleasure"": ""1"", ""Freedom"": ""1"", ""A Spiritual Life"": ""1"", ""Sense of Belonging"": ""1"", ""Social Order"": ""1"", ""An Exciting Life"": ""1"", ""Meaning in Life"": ""1"", ""Politeness"": ""1"", ""Wealth"": ""1"", ""National Security"": ""1"", ""Self-Respect"": ""1"", ""Reciprocation of Favors"": ""1"", ""Creativity"": ""1"", ""A World at Peace"": ""1"", ""Respect for Tradition"": ""1"", ""Mature Love"": ""1"", ""Self-Discipline"": ""1"", ""Detachment"": ""1"", ""Family Security"": ""1"", ""Social Recognition"": ""1"", ""Unity With Nature"": ""1"", ""A Varied Life"": ""1"", ""Wisdom"": ""1"", ""Authority"": ""1"", ""True Friendship"": ""1"", ""A World of Beauty"": ""1"", ""Social Justice"": ""1"", ""Independent"": ""1"", ""Moderate"": ""1"", ""Loyal"": ""1"","
947,France,Citizenship,3,"{""Equality"": ""2"", ""Inner Harmony"": ""2"", ""Social Power"": ""4"", ""Pleasure"": ""2"", ""Freedom"": ""2"", ""A Spiritual Life"": ""4"", ""Sense of Belonging"": ""2"", ""Social Order"": ""2"", ""An Exciting Life"": ""4"", ""Meaning in Life"": ""2"", ""Politeness"": ""2"", ""Wealth"": ""4"", ""National Security"": ""4"", ""Self-Respect"": ""2"", ""Reciprocation of Favors"": ""2"", ""Creativity"": ""4"", ""A World at Peace"": ""2"", ""Respect for Tradition"": ""4"", ""Mature Love"": ""4"", ""Self-Discipline"": ""4"", ""Detachment"": ""4"", ""Family Security"": ""2"", ""Social Recognition"": ""2"", ""Unity With Nature"": ""4"", ""A Varied Life"": ""4"", ""Wisdom"": ""2"", ""Authority"": ""4"", ""True Friendship"": ""2"", ""A World of Beauty"": ""4"", ""Social Justice"": ""2"", ""Independent"": ""4"", ""Moderate"": ""4"", ""Loyal"": ""2"","
